uniprot	degree	degree_centrality	betweenness	closeness	eigenvector	cc
Q9NQ66	6	0.000467362517526	3.06147593551e-05	0.256480244396	0.00155971131695	0.0666666666667
Q8IY82	1	7.7893752921e-05	0.0	0.22636308088	0.000318552408292	0.0
Q92905	110	0.00856831282131	0.00510218478185	0.322854101377	0.028012777682	0.0204222914503
Q8TAM6	2	0.000155787505842	8.05625497537e-06	0.2751366713	0.00429589051375	0.0
Q9BVX2	1	7.7893752921e-05	0.0	0.242604521977	0.00165842532808	0.0
Q9NQ92	3	0.000233681258763	3.50841957643e-06	0.244186037766	0.000831540894391	0.333333333333
Q9NQ94	5	0.000389468764605	3.56484730912e-05	0.259658259252	0.00310400323327	0.0
Q9BYI3	1	7.7893752921e-05	0.0	7.7893752921e-05	3.90669309562e-40	0.0
P18433	7	0.000545256270447	3.08276013711e-05	0.263638855889	0.00249060160946	0.0
Q96AW1	15	0.00116840629382	5.77759864945e-05	0.268842332163	0.00267085861347	0.0
Q02086	6	0.000467362517526	7.57617207033e-05	0.287028668419	0.00637210605186	0.2
Q5QJ74	1	7.7893752921e-05	0.0	0.253872799361	0.00158684426	0.0
P10415	51	0.00397258139897	0.00126917668603	0.304584139397	0.0153831216735	0.0569727891156
Q6ZVL6	2	0.000155787505842	8.15318675113e-06	0.272887973178	0.00435368292677	0.0
P10412	5	0.000389468764605	3.37856897087e-05	0.246536491605	0.00162957666846	0.0
O15062	7	0.000545256270447	5.00524008503e-05	0.260154188211	0.00230533319649	0.0
P48556	11	0.000856831282131	6.64304930738e-05	0.280749601167	0.0073622954543	0.2
P29317	16	0.00124630004674	0.000115866961714	0.279903890852	0.00565426503513	0.021978021978
Q86XK3	9	0.000701043776289	1.43620100924e-05	0.262053829646	0.00449873523716	0.0277777777778
P45877	8	0.000623150023368	4.22567786484e-05	0.264301557194	0.00255883160551	0.0666666666667
P35998	24	0.0018694500701	0.000104961712006	0.287001178543	0.0123372063797	0.271739130435
Q9BV57	4	0.000311575011684	9.84254874791e-05	0.250655658013	0.00110145312158	0.0
Q9H6R0	1	7.7893752921e-05	0.0	0.207675321769	5.69860164537e-05	0.0
Q02080	4	0.000311575011684	1.84394718035e-05	0.248787966414	0.00116520352513	0.0
Q86UE4	10	0.00077893752921	5.50790957232e-05	0.282742940554	0.00620346071048	0.0666666666667
Q08722	5	0.000389468764605	4.2801036929e-06	0.226055713755	0.000201369116952	0.0
P48551	11	0.000856831282131	0.000216597430443	0.267534242966	0.00291188798867	0.0727272727273
Q9NQL9	25	0.00194734382303	0.000352408615133	0.299111748811	0.0295948942964	0.06
P60891	6	0.000467362517526	2.03892156959e-06	0.243091610494	0.00114807003735	0.166666666667
Q9NQL2	3	0.000233681258763	2.52086930684e-06	0.197603102899	2.20283492783e-05	0.0
P48553	11	0.000856831282131	3.43834569485e-05	0.234939322263	0.000580625364048	0.454545454545
Q9UIF8	10	0.00077893752921	2.82118129519e-05	0.263702655854	0.00403124404558	0.0714285714286
Q9UIF9	7	0.000545256270447	2.12743343231e-05	0.272993628082	0.0078102273956	0.3
Q9P273	2	0.000155787505842	4.49195489438e-06	0.242163405023	0.000794486738089	0.0
Q9P270	6	0.000467362517526	6.56236098572e-05	0.279890819172	0.00576838039396	0.0
P62861	3	0.000233681258763	3.45339641259e-06	0.249705314706	0.00113047231961	0.0
Q9P275	24	0.0018694500701	0.000875199335276	0.264523198611	0.00247381633236	0.0
P51813	13	0.00101261878797	0.000521511546951	0.30355055262	0.01541205393	0.272727272727
Q92890	19	0.0014799813055	0.000230755437258	0.288625191954	0.00755076383079	0.0292397660819
P51811	1	7.7893752921e-05	0.0	0.157232297788	1.70594658813e-07	0.0
P51810	1	7.7893752921e-05	0.0	0.182386211741	5.45223689767e-06	0.0
P51817	4	0.000311575011684	1.45238825969e-05	0.270193724992	0.00320124272317	0.0
A0JLT2	6	0.000467362517526	0.000164639015055	0.239019805417	0.000539992196556	0.0
P51814	5	0.000389468764605	3.82484541191e-05	0.264406498916	0.00370419337513	0.0
Q969M7	9	0.000701043776289	0.000265144215335	0.252477129957	0.00128580002588	0.0
Q86WW8	1	7.7893752921e-05	0.0	0.242604521977	0.00165842532808	0.0
Q969M3	2	0.000155787505842	7.19839527242e-07	0.223655711868	0.000179519640072	0.0
P02787	10	0.00077893752921	0.000255469843119	0.271061355959	0.00405880106241	0.0
P02786	12	0.000934725035052	0.000144726344286	0.277358544597	0.00777882650252	0.0444444444444
O60447	4	0.000311575011684	3.53275733911e-06	0.249955254339	0.000987269246884	0.166666666667
Q8TAF7	1	7.7893752921e-05	0.0	0.208956910638	7.66893981379e-05	0.0
O60443	2	0.000155787505842	2.24034494144e-06	0.237259836936	0.000543585059799	0.0
Q8TAF8	2	0.000155787505842	1.15893389109e-06	0.227027618884	0.000271527359663	0.0
O60449	1	7.7893752921e-05	0.0	0.219852978152	0.000139948501524	0.0
O43567	7	0.000545256270447	6.86781453817e-07	0.252073608299	0.00512599112153	0.0
P02788	3	0.000233681258763	1.43641615758e-06	0.246795367865	0.000899636863869	0.0
P07237	26	0.00202523757595	0.000403181379509	0.296302076972	0.0107637168348	0.0289855072464
P39880	7	0.000545256270447	2.14889568585e-05	0.258716717141	0.00176611858095	0.0
O43561	10	0.00077893752921	0.000373168983987	0.289461584686	0.0102591182686	0.133333333333
O14493	2	0.000155787505842	1.43703387902e-05	0.227769623795	0.00023894758517	0.0
O14492	7	0.000545256270447	1.24204378034e-06	0.256590050773	0.00389443700537	0.2
O14495	1	7.7893752921e-05	0.0	0.218977405905	0.000159246980727	0.0
O14494	1	7.7893752921e-05	0.0	0.226791368926	0.000200828535102	0.0
O14497	2	0.000155787505842	4.92560500328e-07	0.231786445099	0.00037184813258	0.0
Q9UKT8	9	0.000701043776289	2.9126035961e-05	0.277102069534	0.00707525953273	0.166666666667
Q9UKT9	69	0.00537466895155	0.00117787807267	0.312248729338	0.0367096717044	0.0199004975124
Q9NZM4	7	0.000545256270447	1.48478444529e-05	0.279186756926	0.0103923822461	0.190476190476
P09067	3	0.000233681258763	2.3332042294e-06	0.253277357517	0.0022818451358	0.0
P07098	3	0.000233681258763	0.0	0.227618241618	0.000222864334556	0.0
Q9UKT4	11	0.000856831282131	3.01110726782e-05	0.260731390639	0.00201616618359	0.181818181818
Q9UKT5	8	0.000623150023368	2.10316246122e-05	0.277737713097	0.00519604722502	0.333333333333
Q9H1I8	33	0.00257049384639	0.000793318684794	0.292491745488	0.00751973417994	0.00378787878788
Q9UKT7	2	0.000155787505842	0.0	0.263592475301	0.00284701034024	1.0
P0C869	2	0.000155787505842	2.40481610313e-06	0.24252598377	0.000655625793924	0.0
P35372	16	0.00124630004674	0.000494272622252	0.276603304992	0.00413585973084	0.00833333333333
Q8WYH8	29	0.00225891883471	0.000713862625652	0.301004575909	0.0154554298135	0.0344827586207
Q86TI0	4	0.000311575011684	1.74182405966e-05	0.276858857185	0.00439628285642	0.0
P0C862	21	0.00163576881134	0.000372077064524	0.269301375463	0.00258081595271	0.0350877192982
Q8NFW8	2	0.000155787505842	9.79475250093e-06	0.274336946922	0.00436549151512	0.0
Q8NFW9	5	0.000389468764605	9.69705404644e-06	0.273230093956	0.00684310837722	0.1
A0A5B9	24	0.0018694500701	0.000484817256957	0.249835429193	0.00102829844761	0.194805194805
Q9NRR8	2	0.000155787505842	3.64926144451e-07	0.249871885553	0.00136189373907	0.0
Q562F6	10	0.00077893752921	1.2046146886e-05	0.246257919298	0.000937027181495	0.107142857143
Q01968	15	0.00116840629382	0.000116033136816	0.254190436463	0.00175378881967	0.0128205128205
Q9NRR3	2	0.000155787505842	3.64926144451e-07	0.249871885553	0.00136189373907	0.0
A0A5B4	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q9NRR4	8	0.000623150023368	4.64108282752e-05	0.27853152601	0.00613549694892	0.0
Q9NRR5	155	0.0120735317028	0.00928551521909	0.327610260792	0.033942069732	0.00971792225662
Q6P589	1	7.7893752921e-05	0.0	0.239344346595	0.000640519099078	0.0
P39086	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q5JTW2	2	0.000155787505842	1.18368000206e-06	0.254606177316	0.00167122890424	0.0
Q92543	1	7.7893752921e-05	0.0	0.206583668922	3.94043826558e-05	0.0
Q92542	11	0.000856831282131	3.9217398788e-05	0.253314825373	0.00121365933694	0.181818181818
Q92541	8	0.000623150023368	4.60342633771e-05	0.280657571515	0.00557130390897	0.133333333333
Q92540	5	0.000389468764605	4.42933246044e-06	0.230915722165	0.000278807163998	0.333333333333
Q92547	19	0.0014799813055	0.00042597063127	0.279173752139	0.00532328726916	0.0147058823529
Q92545	1	7.7893752921e-05	0.0	0.226205024002	0.000349389469166	0.0
P0DN86	3	0.000233681258763	0.0	0.197411094087	2.44432543255e-05	0.0
P13682	2	0.000155787505842	4.57790176357e-07	0.242378861606	0.000722681592555	0.0
P30825	1	7.7893752921e-05	0.0	0.219852978152	0.000139948501524	0.0
Q9BRL7	1	7.7893752921e-05	0.0	0.219852978152	0.000139948501524	0.0
Q5T7M9	1	7.7893752921e-05	0.0	0.218247773603	0.00010357159107	0.0
Q9H4Z2	4	0.000311575011684	1.06935424438e-05	0.255556119347	0.00171819640764	0.0
Q9H4Z3	2	0.000155787505842	4.49087426346e-06	0.24630346077	0.000846514507954	0.0
P20340	12	0.000934725035052	0.0002063814592	0.26913207198	0.0044246941826	0.0454545454545
P05412	73	0.00568624396323	0.00303829046539	0.323708558747	0.0270789826131	0.035814889336
P05413	10	0.00077893752921	5.24067836344e-05	0.257256389703	0.00167303114953	0.0666666666667
Q9HAV0	4	0.000311575011684	2.35041498974e-06	0.254147320453	0.0021729574817	0.0
Q9HAV7	4	0.000311575011684	1.25124553803e-06	0.264459001033	0.00527404701939	0.166666666667
Q9HAV5	2	0.000155787505842	8.19488014258e-07	0.225163975239	0.000192975730607	0.0
Q9HAV4	15	0.00116840629382	0.000129706300703	0.28537495469	0.00925620618012	0.00952380952381
P22557	3	0.000233681258763	1.38091999727e-05	0.268060743847	0.00382493902722	0.0
Q96SB8	3	0.000233681258763	7.08229885598e-06	0.210987189711	8.3629975804e-05	0.0
Q96SB4	193	0.0150334943138	0.0110226017611	0.326512604447	0.036606752565	0.0056670984456
P01258	2	0.000155787505842	3.04278789149e-07	0.203317856362	3.8706935232e-05	0.0
Q6PJF2	5	0.000389468764605	0.000301053256791	0.214582961365	0.000124246679574	0.0
Q6A162	272	0.0211871007945	0.0086114730628	0.32808551312	0.107903067407	0.00531799435641
Q9H270	21	0.00163576881134	0.000366129589736	0.281712947939	0.00669825986203	0.0666666666667
Q14457	43	0.0033494313756	0.000831696536272	0.292548854657	0.00939103042048	0.0207317073171
Q8WU10	1	7.7893752921e-05	0.0	7.7893752921e-05	3.90669309562e-40	0.0
Q5VZV1	3	0.000233681258763	0.0	0.226619859373	0.000298881587277	0.0
Q8WU17	8	0.000623150023368	7.16646407163e-05	0.259281942934	0.00283277690563	0.0714285714286
Q14451	38	0.002959962611	0.000358881978326	0.292064136396	0.0149243338153	0.015873015873
P14652	1	7.7893752921e-05	0.0	0.217748223765	0.00010789408999	0.0
P14653	1	7.7893752921e-05	0.0	0.18700434057	8.59271434167e-06	0.0
Q8TEB1	6	0.000467362517526	4.73777358602e-05	0.265149295946	0.002666368255	0.0666666666667
Q8TEB7	8	0.000623150023368	3.80861146384e-05	0.278343958337	0.00486934346765	0.133333333333
Q9Y3Q8	44	0.00342732512852	0.000842382020622	0.30256977539	0.0195185046373	0.014799154334
Q8NEU8	26	0.00202523757595	0.000304877818494	0.276942013351	0.00465591671952	0.0108695652174
P56705	1	7.7893752921e-05	0.0	0.199278540679	7.68131386951e-05	0.0
Q9Y3Q4	5	0.000389468764605	6.70984716616e-05	0.256003678225	0.00322006072729	0.333333333333
Q9Y3Q3	1	7.7893752921e-05	0.0	0.212377821082	8.28944195705e-05	0.0
Q9Y3Q0	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q659C4	3	0.000233681258763	6.30048613629e-05	0.267438737658	0.00343141723253	0.0
Q8N9T8	2	0.000155787505842	0.0	0.250912756884	0.00131704827075	1.0
Q9UNW9	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q5UE93	2	0.000155787505842	0.0	0.202538005168	3.34971137939e-05	1.0
P09758	4	0.000311575011684	4.83960063556e-06	0.213657342374	7.63934358151e-05	0.0
Q6PI98	1	7.7893752921e-05	0.0	0.237749255645	0.000622722355287	0.0
Q96PD4	5	0.000389468764605	0.000752432900967	0.223831121561	0.000363710100539	0.0
A5PLL7	1	7.7893752921e-05	0.0	0.234838059281	0.000684770411251	0.0
Q8N111	2	0.000155787505842	8.60663309161e-06	0.271798921155	0.00338261598105	0.0
Q8N112	2	0.000155787505842	4.51058927733e-07	0.180016883757	3.52938241323e-06	0.0
P26599	19	0.0014799813055	0.000127302649359	0.290204440777	0.00998095757796	0.154411764706
Q9H5X1	3	0.000233681258763	0.0	0.226898694288	0.000259211309536	0.0
O95544	9	0.000701043776289	6.32617679624e-05	0.290647758828	0.0091217653943	0.047619047619
Q99572	6	0.000467362517526	7.79899506219e-05	0.271965426824	0.00630744616286	0.133333333333
Q99571	5	0.000389468764605	0.000159302562337	0.251049390982	0.00333493118174	0.1
Q99570	4	0.000311575011684	7.86137803493e-06	0.260357614671	0.00219570105194	0.0
Q9BQA9	3	0.000233681258763	3.1362810058e-05	0.244489857055	0.000789399242601	0.0
Q99575	2	0.000155787505842	1.38670636867e-06	0.218088938209	0.000262737052129	0.0
Q99574	3	0.000233681258763	0.0	0.220026510185	0.000152265064455	0.0
A1L4K1	39	0.00303785636392	0.000183247170829	0.2861925894	0.019147383534	0.00134952766532
Q9BQA5	31	0.00241470634055	0.000773534007284	0.297959288619	0.0112059414397	0.00645161290323
Q99578	7	0.000545256270447	7.8177115916e-05	0.271448077853	0.00430708083389	0.0
Q9BQA1	26	0.00202523757595	0.000199419951352	0.28190508518	0.0058266495724	0.0338461538462
P22061	22	0.00171366256426	0.000331836886186	0.29563705073	0.0177249391237	0.0368421052632
Q6PL45	1	7.7893752921e-05	0.0	0.21986104334	0.000132501725276	0.0
Q96S95	2	0.000155787505842	0.0	0.229941188625	0.000343287453532	1.0
Q8N3K9	12	0.000934725035052	6.91707165461e-05	0.264447332094	0.00235996056301	0.0666666666667
P82650	4	0.000311575011684	1.28846213869e-05	0.247636646183	0.00102241202341	0.0
Q8NCJ5	3	0.000233681258763	0.0	0.231853695852	0.000374050269639	0.0
Q5W0V3	1	7.7893752921e-05	0.0	0.218247773603	0.00010357159107	0.0
P11597	3	0.000233681258763	3.3373350864e-05	0.247044604737	0.000921639841942	0.0
Q8IUW5	1	7.7893752921e-05	0.0	0.196834067718	2.8352282217e-05	0.0
Q8IUW3	1	7.7893752921e-05	0.0	0.222857327592	0.000188572582817	0.0
P36508	3	0.000233681258763	3.4235272868e-06	0.254676501548	0.00134159218371	0.333333333333
P36507	13	0.00101261878797	0.000139566202093	0.276775750943	0.00564607036691	0.109090909091
Q0VG06	3	0.000233681258763	0.000156239703038	0.250388624286	0.00198613951636	0.0
P81877	8	0.000623150023368	3.01476418372e-05	0.271147198902	0.00344792061086	0.0357142857143
Q8IXI1	2	0.000155787505842	8.68518039463e-07	0.231339101823	0.000286231731084	0.0
Q8IXI2	4	0.000311575011684	2.82388487164e-06	0.241038513178	0.000622971779407	0.166666666667
Q9NX53	4	0.000311575011684	0.0	0.249393592199	0.00163925997558	1.0
Q9NX55	4	0.000311575011684	1.01604292268e-05	0.264564067845	0.00311932029833	0.0
Q96QK8	2	0.000155787505842	4.32087007204e-06	0.226890104521	0.00024942817085	0.0
Q9NX58	84	0.00654307524537	0.00211007438381	0.303773644082	0.0192903658488	0.00631095811819
Q8IV38	4	0.000311575011684	0.0	0.269204604542	0.00390405207819	1.0
Q6UXN9	2	0.000155787505842	2.80968484767e-07	0.231330172569	0.000370605759659	0.0
Q16322	1	7.7893752921e-05	0.0	0.222795193804	0.000230935159875	0.0
P07315	5	0.000389468764605	0.0	0.222762069948	0.000236834213004	1.0
Q6NW40	4	0.000311575011684	0.0	0.202462742751	3.24184799275e-05	1.0
P55263	4	0.000311575011684	2.42716375854e-08	0.000175260944072	1.86307437558e-31	0.0
Q2M1K9	8	0.000623150023368	5.91899070939e-05	0.269774131748	0.00369376483707	0.0714285714286
Q6UWJ1	2	0.000155787505842	0.0	0.271903734276	0.00408754221253	1.0
Q9Y4M8	1	7.7893752921e-05	0.0	0.238643868397	0.00106537250198	0.0
Q9NVR2	2	0.000155787505842	9.03778627412e-07	0.245949692667	0.00102747211214	0.0
Q8NB91	1	7.7893752921e-05	0.0	0.19886197196	4.57582942341e-05	0.0
Q8NI17	1	7.7893752921e-05	0.0	0.207058286783	7.75462535378e-05	0.0
Q5TAQ9	11	0.000856831282131	9.11292688817e-05	0.278331031947	0.00672103884173	0.0363636363636
P10620	2	0.000155787505842	0.000301041120972	0.22513014334	0.000329370146999	0.0
Q9BRA2	6	0.000467362517526	2.80840527691e-05	0.267701541492	0.00481793415469	0.0
Q86WH2	9	0.000701043776289	3.78506565194e-06	0.248726017219	0.00133838182514	0.571428571429
Q9BRA0	5	0.000389468764605	0.000302432494548	0.229377963179	0.000490849109224	0.0
P22455	23	0.00179155631718	5.81158987453e-05	0.255256803208	0.00251869984527	0.0
Q9UKP5	1	7.7893752921e-05	0.0	0.2233223576	0.000187083191558	0.0
P22459	7	0.000545256270447	5.02224229643e-05	0.2694769502	0.00318941348599	0.0952380952381
Q5T447	7	0.000545256270447	9.56432982654e-05	0.292627416187	0.00840453209971	0.0952380952381
Q9NZG7	4	0.000311575011684	1.03809230648e-06	0.209077187243	5.20620428871e-05	0.0
Q9BQ04	6	0.000467362517526	2.8352259969e-05	0.257283998838	0.00184643113444	0.0666666666667
O14709	4	0.000311575011684	2.3070652337e-05	0.271792758193	0.00414927487136	0.166666666667
W5XKT8	1	7.7893752921e-05	0.0	0.23467254438	0.000549196737569	0.0
P15291	3	0.000233681258763	0.0	7.7893752921e-05	2.93099649499e-35	0.0
Q96DX7	3	0.000233681258763	2.76172042683e-06	0.240130701401	0.000711860920473	0.0
Q96DX4	2	0.000155787505842	1.47118774766e-08	0.241806786666	0.00187462296701	0.0
Q96DX5	8	0.000623150023368	3.27130923247e-05	0.262306151866	0.00294481618807	0.107142857143
Q9UJX5	6	0.000467362517526	1.02331112273e-05	0.235664514909	0.000414396258185	0.133333333333
Q9UJX4	9	0.000701043776289	8.33529890111e-05	0.266226994977	0.00259565394276	0.166666666667
Q9UJX6	11	0.000856831282131	0.000164039172736	0.278596263146	0.00503485191368	0.0727272727273
Q9UJX0	20	0.00155787505842	0.000202449118609	0.292135317732	0.0111481566171	0.0210526315789
Q9UJX3	8	0.000623150023368	2.94615478993e-05	0.265026183378	0.002711668033	0.2
Q9UJX2	47	0.00366100638729	0.00142314108267	0.300732706655	0.0195944186205	0.0313131313131
Q8NCL4	4	0.000311575011684	2.69039491618e-05	0.226418666827	0.000208368028205	0.0
Q9NR77	2	0.000155787505842	1.53851247694e-06	0.230113346551	0.000237095546616	0.0
Q5BJH2	3	0.000233681258763	3.48401726355e-05	0.266303886202	0.00349786947017	0.0
P56470	4	0.000311575011684	5.19788982344e-06	0.243052177177	0.000781778450752	0.0
Q9HBT7	1	7.7893752921e-05	0.0	0.199830025037	3.10489654556e-05	0.0
P13942	4	0.000311575011684	4.14704097127e-06	0.263493970716	0.0032978297202	0.0
Q9NUK0	2	0.000155787505842	4.57020705143e-06	0.248844780291	0.00119055850483	0.0
P84085	3	0.000233681258763	0.0	0.226739888808	0.000310190713224	0.0
Q15477	8	0.000623150023368	2.19516854494e-05	0.260907322751	0.00209034578456	0.0357142857143
Q96N95	1	7.7893752921e-05	0.0	0.229093005272	0.000270746408486	0.0
Q15475	5	0.000389468764605	1.21353341809e-05	0.267194316262	0.00501306470353	0.1
Q96TC7	7	0.000545256270447	0.000172818287005	0.26737908146	0.00295696499421	0.047619047619
Q5VIR6	7	0.000545256270447	0.000152851044059	0.2348656678	0.00060674485728	0.2
Q96KQ7	37	0.00288206885808	0.000801970613196	0.30059695611	0.0146289645313	0.0235294117647
Q96KQ4	12	0.000934725035052	0.000171069833619	0.281560749362	0.00689494716578	0.0454545454545
Q03167	6	0.000467362517526	8.62995981137e-06	0.242173190194	0.00085876084712	0.2
Q15942	34	0.00264838759931	0.000731100092962	0.299096821585	0.0105271942757	0.0231729055258
Q03164	19	0.0014799813055	0.000126180877277	0.277744148616	0.00430518097613	0.0735294117647
P13994	8	0.000623150023368	1.79107755223e-05	0.278253498812	0.00571448559152	0.178571428571
P13995	4	0.000311575011684	2.31854173403e-05	0.255932619234	0.00258500786009	0.166666666667
Q9ULB1	4	0.000311575011684	1.7808245501e-05	0.226976031468	0.000207991980877	0.0
P34903	4	0.000311575011684	0.000164437765625	0.262116864681	0.0023786919542	0.0
Q96C45	1	7.7893752921e-05	0.0	0.2365948369	0.000511806373168	0.0
Q9ULB4	1	7.7893752921e-05	0.0	0.219474580643	0.000172250207204	0.0
Q9Y2R2	15	0.00116840629382	6.1374955567e-05	0.277609065307	0.00733342553402	0.0666666666667
Q5T7P8	12	0.000934725035052	3.69836117405e-05	0.282809650383	0.0118353439406	0.0606060606061
Q9Y2R5	1	7.7893752921e-05	0.0	0.232465221609	0.000581340140645	0.0
Q9Y2R4	4	0.000311575011684	7.38451899532e-05	0.244959520607	0.000607415502387	0.0
Q5T7P3	19	0.0014799813055	1.5342718445e-05	0.269023346392	0.0177493597645	0.567251461988
Q9Y2R9	1	7.7893752921e-05	0.0	0.221049021168	0.000136787490685	0.0
P29762	2	0.000155787505842	4.48657808032e-07	0.23031231092	0.000292939343177	0.0
O60879	2	0.000155787505842	1.30331672993e-06	0.243704467253	0.000810468492423	0.0
P30049	6	0.000467362517526	8.55462328186e-06	0.265207961189	0.0037348438621	0.133333333333
P30048	10	0.00077893752921	0.000194081380533	0.268902643168	0.00334213911719	0.0
Q96B21	3	0.000233681258763	0.000313121288958	0.230254796993	0.000280163931021	0.0
Q8N8S7	9	0.000701043776289	9.27065622182e-05	0.260261512546	0.00175785061342	0.0
P30041	13	0.00101261878797	9.10323630174e-05	0.277146918424	0.00436576248426	0.0
P30040	6	0.000467362517526	1.78152230856e-05	0.274211429594	0.00684130906446	0.0
P30043	1	7.7893752921e-05	0.0	0.229470178073	0.000298643346018	0.0
P30042	1	7.7893752921e-05	0.0	0.216228090951	0.000137986404328	0.0
P30044	6	0.000467362517526	1.6378046871e-05	0.280244183621	0.00660368869734	0.0
P30047	1	7.7893752921e-05	0.0	0.213981545278	9.9221438984e-05	0.0
P30046	7	0.000545256270447	2.45606848045e-06	0.269265078216	0.00725991247949	0.1
Q96EF6	3	0.000233681258763	3.03376090157e-06	0.256288309212	0.00171187887211	0.333333333333
Q96EF0	3	0.000233681258763	0.0	0.216987458986	0.000132844505195	0.0
P55789	10	0.00077893752921	3.52857215208e-05	0.264920749278	0.00271957064442	0.178571428571
P17752	3	0.000233681258763	0.0	0.26659410662	0.00340436795183	0.0
P55786	9	0.000701043776289	2.02563236026e-05	0.275060907381	0.00988276545233	0.138888888889
P25105	4	0.000311575011684	1.11007377358e-05	0.251338915557	0.00103291585898	0.0
Q96EF9	2	0.000155787505842	4.82404124119e-07	0.232334552292	0.000318073057717	0.0
P25103	1	7.7893752921e-05	0.0	0.203982169424	3.59015284424e-05	0.0
Q9UMZ2	4	0.000311575011684	1.50578537285e-05	0.243486648558	0.000623293179878	0.0
P25101	7	0.000545256270447	2.96807377793e-05	0.276424698979	0.00478046318295	0.190476190476
Q8NC44	3	0.000233681258763	1.5929081751e-06	0.253975002582	0.00169872222043	0.0
P08922	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q14093	13	0.00101261878797	6.0969859953e-05	0.287193718328	0.0099472918302	0.0384615384615
P13667	12	0.000934725035052	0.00010548547329	0.282909774171	0.00981782996477	0.121212121212
P13196	36	0.00280417510516	0.000625626442916	0.288966134419	0.0103160116593	0.0017825311943
Q99608	52	0.00405047515189	0.00170911397509	0.305204568464	0.0181664503205	0.00571428571429
Q15007	4	0.000311575011684	4.79344454172e-06	0.251012590242	0.00188508456514	0.0
Q15006	3	0.000233681258763	0.000153144075257	0.236739694696	0.000865715517819	0.0
Q4ZG55	11	0.000856831282131	2.89655946182e-05	0.266274307398	0.00325500843484	0.0363636363636
O00567	3	0.000233681258763	8.3276810529e-06	0.261265594757	0.00228356800806	0.0
Q15003	6	0.000467362517526	3.40018749848e-06	0.242865043498	0.00103845092257	0.333333333333
Q9NNZ3	2	0.000155787505842	3.0347135911e-06	0.270584081398	0.00363337617685	0.0
O00562	2	0.000155787505842	2.65611618785e-06	0.24021732343	0.000535862292189	0.0
Q69YI7	4	0.000311575011684	2.01895182919e-05	0.247054788364	0.00131062844622	0.166666666667
Q99607	3	0.000233681258763	1.72398566708e-06	0.246338893562	0.00100674994735	0.0
Q15008	56	0.00436205016358	0.000752063622399	0.309251914908	0.0307871856698	0.166233766234
Q8N2H9	3	0.000233681258763	3.29539252276e-06	0.261567761137	0.0035235430295	0.333333333333
Q8N2H3	3	0.000233681258763	0.000161500662454	0.253829791031	0.00119074186927	0.0
Q96S42	3	0.000233681258763	0.0	0.195380671913	2.01723831967e-05	0.0
Q9UM73	7	0.000545256270447	4.78239879776e-06	0.266588177431	0.00386574860149	0.0
Q96S44	10	0.00077893752921	0.000228833034658	0.283847692861	0.00778945956215	0.0
P51170	6	0.000467362517526	9.11508299872e-06	0.229857410099	0.000292555185664	0.333333333333
Q8NHM5	4	0.000311575011684	5.54529021869e-06	0.24252107682	0.000849477946565	0.0
A0PK00	1	7.7893752921e-05	0.0	0.227990570078	0.000456801907211	0.0
Q8WWZ1	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
O15156	16	0.00124630004674	0.000150694064212	0.28249638759	0.00837729521159	0.0
O15155	7	0.000545256270447	5.54372361995e-05	0.256562590365	0.00246431835021	0.0
P51178	3	0.000233681258763	2.7489481148e-06	0.240801241951	0.000635930979234	0.0
O15151	28	0.00218102508179	0.000336940789594	0.305929001859	0.017725638058	0.126153846154
Q8TE04	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q8TCA0	1	7.7893752921e-05	0.0	0.221588424259	0.000217599895694	0.0
Q8TE02	3	0.000233681258763	1.84860179654e-05	0.251755948539	0.00128163882797	0.0
P31314	6	0.000467362517526	4.39026831663e-05	0.23617528465	0.00055003120464	0.133333333333
Q8N349	1	7.7893752921e-05	0.0	0.185161335607	7.02149317707e-06	0.0
Q8N344	1	7.7893752921e-05	0.0	0.231947912494	0.000418529781001	0.0
Q96R05	6	0.000467362517526	3.35598021763e-06	0.244041863751	0.00150476854718	0.133333333333
Q96R06	38	0.002959962611	0.000200578931241	0.287159317279	0.0153982101846	0.0099573257468
Q9UBX1	2	0.000155787505842	0.0	0.0	3.90669309562e-40	0.0
Q8WVB6	2	0.000155787505842	6.61475913513e-07	0.256721942598	0.00256067638727	0.0
Q3B820	59	0.00459573142234	0.00109407461178	0.302638529094	0.0373552883732	0.0350877192982
Q8WVB3	9	0.000701043776289	6.99497446605e-05	0.260856221232	0.00220634441121	0.0277777777778
P35442	1	7.7893752921e-05	0.0	0.219137538563	0.000150978356177	0.0
Q08117	134	0.0104377628914	0.00536121315316	0.33611699349	0.0806357623343	0.0452232246125
Q08116	7	0.000545256270447	4.89253243543e-05	0.269240885486	0.00260960926298	0.047619047619
Q5BKZ1	3	0.000233681258763	9.73858492854e-06	0.256980623914	0.00175404937999	0.0
Q9H869	5	0.000389468764605	4.56690861643e-05	0.269664886881	0.00308267835344	0.0
